,title,view
1976,오늘/NNG 영등포/NNP cgv/SL 다녀오/VV 시/EP ㄴ/ETM 분/NNB 께/JKB 질문/NNG 드리/VV ㅂ니다/EF !/SF,648
1977,이번/NNG 여름/NNG 영화/NNG 들/XSN 은/JX 시사회/NNG 로/JKB 다/MAG 보/VV ㄹ/ETM 거/NNB 같/VA 네/EF 요/EC ;/SP,647
1978,개봉/NNG 은/JX 안/MAG 하/VV ㄹ/ETM 것/NNB 같/VA 지만/EC 보/VV 고/EC 싶/VX 은/ETM 영화/NNG 있/VV 으시/EP ㄴ가요/EF ?/SF,842
1979,드디어/MAG 저/NP 도/JX [/SS 날씨/NNG 의/JKG 아이/NNG ]/SS 보/VV 러/EC 오/VV 았/EP 습니다/EF ./SF,966
1980,영화/NNG 예매/NNG 질문/NNG,688
1981,포토티켓/NNG ..../SE,708
1982,[/SS 데드/NNP 돈/NNG 다/NNP 이/NNG ]/SS 캐릭터/NNG 포스터/NNG 공개/NNG,907
1983,[/SS 고/NNG 스트/NNP 스토리/NNG ]/SS 뒤늦/VA 게/EC 보/VV 았/EP 는데/EF .../SE,1058
1984,오랜만/NNG 에/JKB vip/SL 시사회/NNG !/SF,1275
1985,오늘/NNG 코믹콘/NNG 은/JX 영상/NNG 으로/JKB 보/VV 고/EC 싶/VX 어/EC 지/VX ㅂ니다/EC,624
1986,닥터/NNG 스트레인지/NNG 2/SN 는/JX 첫/MM 번/NNB 째/XSN 마블/NNG 의/JKG 공포/NNG 영화/NNG,2683
1987,[/SS 닥터/NNG 스트레인지/NNG 2/SN ]/SS 로/NNG 고/NNP 공개/NNG,3452
1988,데드/NNP 돈/NNG 다/NNP 이/NNG 보/VV 고/EC 오/VV 았/EP 어요/EC,718
1989,7/SN 월/NNB 20/SN 일/NNB 박스오피스/NNG //SP 예매/NNG 율/XSN,5333
1990,스파이더/NNG 맨/MM DVD/SL 모음/NNG,671
1991,스타/NNG 라이브톡/NNP 이/JKS 무엇/NP 이/VCP ㄴ가요/EF ?/SF,495
1992,군함/NNG 도/JX 보/VV 고/EC 싶/VX 어요/EC,767
1993,CGV/SL 실시간/NNG 관객수/NNG (/SS 21/SN 시/NNB 기준/NNG )/SS,2715
1994,알라딘/NNP 4/SN DX/SL 는/JX 정말/MAG ./SF ./SF,1330
1995,DC/SL 애니메이션/NNG 제작/NNG 발표/NNG,920
1996,코미디/NNG 영화/NNG 찾/VV 습니다/EC,565
1997,저/NP 에게/JKB cgv/SL 는/EC .../SE,988
1998,이런/MM 영화/NNG 제/NNG 도/JX 있/VV 군요/EF .../SE ?/SF,858
1999,익무/NNP 시사/NNG 당첨/NNG 들/XSN 많이/MAG 되/VV 시/EP 었/EP 나요/EF ?/SF,457
2000,포토티켓/NNG 이미지/NNG 질문/NNG 이/VCP 요/EF !/SF !/SF,728
2001,그렇/VA 기/ETN ㄴ/JX 하/VV ㅂ니다/EF .../SE,468
2002,조/NNG 를/JKO 보/VV 고/EC 들/VV ㄴ/ETM 생각/NNG,351
2003,기생충/NNG 3/SN 만/NR 남/VV 았/EP 습니다/EC,3619
2004,엔드게임/NNG 토르/NNP 팬아트/NNG (/SS 스/NNG 포/NNP )/SS,751
2005,기억/NNG 에/JKB 남/VV 는/ETM 영화/NNG 속/NNG 대사/NNG 가/JKS 있/VV 으시/EP ㄴ가요/EF ?/SF,1841
2006,네/IC 이/NNP 버/NNG 시리즈/NNG 영화/NNG 선물/NNG 업데이트/NNG -/SS [/SS 홈/NNG ]/SS,838
2007,7/SN 월/NNB 19/SN 일/NNB 박스오피스/NNG //SP 예매/NNG 율/XSN,5242
2008,(/SS 스포/NNG 주/NNP 의/NNG )/SS 28/SN 일/NNB 후/NNG 극장/NNG 에서/JKB 보/VV 기/ETN ㄹ/JKO 잘/MAG 하/XSV 였/EP 네요/EF ./SF,498
2009,스틸북/NNG 구매/NNG 질문/NNG 하/XSV ㅂ니다/EC ㅠ/SWK ㅠ/SH,590
2010,오늘/NNG 뽑/VV 은/ETM 포티/NNG 4/SN 장/NNG ./SF ../SE ㅠ/NNG,1029
2011,데드/NNP 돈/NNG 다/NNP 이/NNG 보/VV 고/EC 오/VV 았/EP 습니다/EF ./SF,788
2012,무대인사/NNG 좌석/NNG 추천/NNG ?/SF 이/VCP 요/EC,537
2013,블라인드/NNG 시사회/NNG 오/VV 았/EP 습니다/EF ./SF ../SE ㅎ/NNG ㅎㅎ/NNG,1122
2014,보/VV 지/EC 말/VX 라는/ETM 2/SN 편/NNB 보/VV 러/EC 오/VV 았/EP 습니다/EC,1916
2015,[/SS 그것/NP :/SP 두/MM 번/NNB 째/XSN 이야기/NNG ]/SS 2/SN 차/NNB 예고편/NNG 공개/NNG,611
2016,오늘/NNG 의/JKG 마지막/NNG 영화/NNG,495
2017,나누/VV ㅁ/ETN 후기/NNG,283
2018,Cgv/SL 3/SN D/SL 는/JX 아/NNG 에/JKB 사라지/VV 었/EP 나요/EF ?/SF,1037
2019,cgv/SL vip/SL 선정/NNG 관련/NNG 질문/NNG 이/VCP ㅂ니다/EC,847
2020,오늘/NNG 두/MM 번/NNB 째/XSN 영화/NNG,393
2021,그것/NP :/SP 두/MM 번/NNB 째/XSN 이야기/NNG 국내/NNG IMAX/SL 개봉/NNG 확정/NNG,4841
2022,[/SS 날씨/NNG 의/JKG 아이/NNG ]/SS 관람/NNG 후기/NNG 모음/NNG,3457
2023,오늘/NNG 첫/MM 번/NNB 째/XSN 영화/NNG,322
2024,[/SS 날씨/NNG 의/JKG 아이/NNG ]/SS 아이맥스/NNG 로/JKB 2/SN 회/NNB 차/NNB 완료/NNG !/SF,1079
2025,(/SS 취소/NNG 되/XSV ㄴ/ETM 것/NNB 같/VA 습니다/EF ./SF ../SE )/SS,2217
2026,집/NNG 으로/JKB 재/XPN 개봉/NNG 하/XSV 네요/EF !/SF,852
2027,[/SS 날씨/NNG 의/JKG 아이/NNG ]/SS 기대/NNG 이상/NNG 이/VCP 네요/EF .../SE (/SS 스포/NNG x/SL )/SS,2642
2028,[/SS 그것/NP :/SP 두/MM 번/NNB 째/XSN 이야기/NNG ]/SS 최종/NNG 예고편/NNG 공개/NNG,1877
2029,오늘/NNG 은/JX 2019/SN 년/NNB 7/SN 월/NNB 19/SN 일/NNB 이/VCP ㅂ니다/EC,2184
2030,무대인사/NNG !/SF 질문/NNG 이/VCP 요/EF !/SF,608
2031,7/SN 월/NNB 18/SN 일/NNB 박스오피스/NNG //SP 예매/NNG 율/XSN,4646
2032,오늘/NNG 중국/NNP 박스오/NNG 피/NNP 스/NNG 1/SN 위/NNB (/SS feat/SL ./SP 애니메이션/NNG 5/SN 개/NNB )/SS,1984
2033,내일/NNG 부터/JX ../SE,513
2034,(/SS 취소/NNG )/SS,666
2035,날씨/NNG 의/JKG 아이/NNG 보/VV 러/EC 오/VV 았/EP 는/EF 데/EC .../SE,1002
2036,&/SW lt/SL ;/SP 라이/NNG 오/VV ㄴ/ETM 킹/NNG &/SW gt/SL ;/SP 좋/VA 기/ETN 도/JX 하/VX 고/EC 아쉽/VA 기/ETN 도/JX 하/VX 고/EC .../SE,2007
2037,CGV/SL VIP/SL 질문/NNG 드리/VV 오/VX ㅂ니다/EF ...../SE,1159
2038,용아맥/NNG 3/SN d/SL 자리/NNG 좀/MAG 보/VV 아/EC 주/VX 시/EP 어요/EC ㅎ/NNG ㅎ/NNG,526
2039,압구정/NNP 에/JKB 조/NNG 뱃지/NNG 랑/JC 포스터/NNG 남/VV 아/EC 있/VX 네요/EC,759
2040,[/SS 그것/NP :/SP 두/MM 번/NNB 째/XSN 이야기/NNG ]/SS 새롭/VA ㄴ/ETM 공식/NNG 포스터/NNG,2059
2041,7/SN 월/NNB 17/SN 일/NNB 박스오피스/NNG //SP 예매/NNG 율/XSN,5585
2042,오늘/NNG 용산/NNP 4/SN dx/SL 보신분/NNG 들/XSN 혹시/MAG ?/SF,792
2043,기생충/NNG 5/SN 만/NR 남/VV 았/EP 습니다/EC,995
2044,리뷰/NNG 예고편/NNG )/SS 인생/NNG 최악/NNG 의/JKG 상영관/NNG 을/JKO 보/VV 았/EP 습니다/EC,1543
2045,‘/SS 알라딘/NNP ’/SS 4/SN DX/SL 대단/XR 하/XSA 네요/EF .../SE ^/SW ^/SW,4266
2046,Cgv/SL 시사회/NNG,572
2047,CGV/SL 실시간/NNG 관객수/NNG (/SS 21/SN 시/NNB 기준/NNG )/SS,1090
2048,좋아하/VV 는/ETM 배우/NNG 이/VCP 지/EC 만/JX ㅠ/SWK ㅠ/NNG,1251
2049,9/SN 월/NNB 추석/NNG 시즌/NNG 은/JX 어떤/MM 영화/NNG 들/XSN 이/JKS 개봉/NNG 하/XSV ㄹ까요/EF ?/SF,1039
2050,롯데시네마/NNP 1/SN +/SW 1/SN 현장/NNG 에서/JKB 도/JX 예매/NNG 가능/NNG 하/XSA ㄴ가요/EF ?/SF,496
2051,영화/NNG 그것/NP 2/SN 캐스팅/NNG 미치/VV 었/EP 네요/EC ㅎ/NNG ㅎ/NNG 이제/MAG 알/VV 았/EP 어요/EF ;/SP,2160
2052,오랜만/NNG 에/JKB 인생/NNG 영화/NNG 가/JKS 생기/VV 었/EP 습니다/EC,2647
2053,'/SS 토르/NNP 4/SN '/SS 팬포스터/NNG,1138
2054,2/SN,3264
2055,압구정/NNP 에/JKB 아직/MAG 조/NNG 뱃지/NNG 랑/JC 포스터/NNG 있/VV 어요/EC,944
2056,제/NP 가/JKS 보/VV ㄴ/ETM 역대/NNG 최고/NNG IMAX/SL 3/SN D/SL ../SE,3380
2057,마블/NNG &/SW amp/SL ;/SP '/SS 어벤/NNP 져/NNG 스/NNP 엔드/NNG 게임/NNG '/SS 감독/NNG 들/XSN '/SS 위/NNG 러브/NNG 유/NNG 3/SN ./SP ../SE,1120
2058,이/MM 영화/NNG 좀/MAG 찾/VV 아/EC 주/VX 시/EP 어요/EC ㅜㅜ/MAG,699
2059,4/SN 주/NNB 간/NNG 개봉/NNG 영화/NNG 들/XSN 을/JKO 정리/NNG 하/XSV 여/EC 보/VX 았/EP 습니다/EF ./SF jpg/SL,768
2060,용아맥/NNG 으로/JKB 보/VV 시/EP ㄴ/ETM 분/NNB 들/XSN 3/SN d/SL 효과/NNG 어떻/VA ㄴ가요/EF ?/SF,1077
2061,[/SS 그것/NP :/SP 두/MM 번/NNB 째/XSN 이야기/NNG ]/SS 1/SN 차/NNB 포스터/NNG 공개/NNG,752
2062,1/SN +/SW 1/SN 일정/NNG 이/JKS 많/VA 네요/EF .../SE,491
2063,포스터/NNG 처음/NNG 받/VV 아/EC 보/VX 는데/EC 맘/NNG 에/JKB 들/VV 어/EC 용/NNG !/SF,620
2064,용아맥/NNG 포스터/NNG 받/VV 았/EP 습니다/EF ./SF,1119
2065,날씨/NNG 의/JKG 아이/NNG 아이맥스/NNG 두/MM 번/NNB 보/VV 려고/EC 하/VX 였/EP 는데/EC 안/MAG 되/VV 네요/EF .../SE,1823
2066,질문/NNG )/SS 포티/NNG 원래/NNG 이렇/VA 게/EC 나/JX 오/VV 는/ETM 것/NNB 이/VCP ㄴ가요/EF ?/SF !/SF,1497
2067,7/SN 월/NNB 16/SN 일/NNB 박스오피스/NNG //SP 예매/NNG 율/XSN,5005
2068,스파이더맨/NNG 용아맥/NNG 3/SN D/SL 효과/NNG 크/VA ㄴ가요/EF ?/SF,911
2069,7/SN 시/NNB 조조/NNG 영화/NNG 취소표/NNG 는/JX 언제/MAG 가장/MAG 잘/MAG 풀리/VV ㄹ까요/EF ?/SF ㅋㅋ/NNG,829
2070,이제/MAG 아이맥스/NNG 스파이더맨/NNG 은/JX 안/MAG 하/VV ㄹ까요/EF ?/SF,869
2071,[/SS 조/NNG ]/SS 랑/JC [/SS 블레이드/NNG 러너/NNP ]/SS 다/MAG 보/VV 시/EP ㄴ/ETM 분/NNG ?/SF (/SS 스포/NNG )/SS,444
2072,스파이더/NNG 맨/MM 가장/MAG 인상/NNG 적/XSN 이/VCP 었/EP 던/ETM 장면/NNG,1046
2073,아이맥스/NNG 특별전/NNG 하/VV ㄹ까요/EF ?/SF,1042
2074,용아맥/NNG 이/MM 자리/NNG 어떻/VA ㄴ가요/EF ?/SF ?/SF,741
2075,용아맥/NNG 자리/NNG 질문/NNG 이/VCP 요/EF !/SF,337
2076,용아맥/NNG 자리/NNG 괜찮/VA 나요/EF ?/SF,767
2077,[/SS 킹스맨/NNG ]/SS 예고편/NNG 을/JKO 보/VV 고/EC 들/VV ㄴ/ETM 생각/NNG,1214
2078,알라딘/NNP 원작/NNG 기준/NNG 으로/JKB 몇/MM 편/NNB 내용/NNG 이/VCP ㄴ가요/EF ?/SF,1344
2079,CGV/SL 일/NNG 진짜/NNG 안/MAG 하/VV 네요/EF ./SF,4447
2080,천만/NR 영화/NNG 감독/NNG 들/XSN 의/JKG 근황/NNG,6253
2081,7/SN 월/NNB 15/SN 일/NNB 박스오피스/NNG //SP 예매/NNG 율/XSN,4270
2082,기생충/NNG 9/SN 만/NR 남/VV 았/EP 습니다/EC,1287
2083,용아맥/NNG 예매/NNG 는/JX 하/VV 였/EP 는데/EF ../SE,1067
2084,&/SW lt/SL ;/SP 라이/NNG 오/VV ㄴ/ETM 킹/NNG &/SW gt/SL ;/SP 용아맥/NNG 좌석/NNG 질문/NNG,946
2085,[/SS 킹스/NNG 맨/NNP ]/SS 개봉/NNG 일/NNP 확정/NNG (/SS 해외/NNG )/SS,1965
2086,[/SS 킹스/NNG 맨/NNP ]/SS 첫/MM 공식/NNG 포스터/NNG,7973
2087,[/SS 킹스/NNG 맨/NNP ]/SS 티/NNG 저/NNP 예고편/NNG 공개/NNG,7593
2088,영화/NNG 3/SN D/SL 로/JKB 잘/MAG 안/NNG 보/VV 는/ETM 이유/NNG,1299
2089,안/MAG 보/VV ㄴ/ETM 천만/NR 영화/NNG 있/VV 으시/EP ㄴ가요/EF ?/SF ?/SF,4687
2090,같/VA 은/ETM 영화/NNG 가/JKS 예매/NNG 가/JKS 2/SN 개/NNB 로/JKB 뜨/VV 네/NNG 요/EC,881
2091,혹시/MAG 이/MM 영화/NNG 제목/NNG 알/VV 시/EP 는/ETM 분/NNB 있/VV 나요/EF ??/SF,911
2092,내일/NNG 비/NNG 가/JKS 오/VV 면/EC 극장/NNG 에서/JKB 보/VV 기/ETN 좋/VA 은/ETM 영화/NNG,3683
2093,영/NNG 화/NNP [/SS 알라딘/NNP ]/SS 후기/NNG,399
2094,영화/NNG 두/MM 번/NNB 안/NNG 보/VV 는/ETM 이유/NNG,2899
2095,[/SS 우리/NP 집/NNG ]/SS 티/NNG 저/NNP 예고편/NNG 공개/NNG,2194
2096,어제/NNG 받/VV 은/ETM 포스터/NNG 들/XSN,888
2097,'/SS 엔드게임/NNG '/SS 팬포스터/NNG,557
2098,28/SN 주/NNB 후/NNG (/SS 스/NNG 포/NNP 유/NNG )/SS,932
2099,GV/SL 예매/NNG 처음/NNG 하/XSV ㅂ니다/EF ./SF GV/SL 예매/NNG 5/SN 명/NNB 남/VV 았/EP 다고/EC 하/VV 는데/EF ./SF,835
2100,7/SN 월/NNB 14/SN 일/NNB 박스오피스/NNG //SP 예매/NNG 율/XSN,3459
2101,"[/SS 주말/NNG 박스오/NNG 피/NNP 스/NNG ]/SS [/SS 스파/NNG 이더/NNP 맨/NNG ]/SS 2/SN 주/NNB 1/SN 위/NNB ,/SP [/SS 알라딘/NNP ]/SS 천만/NR 돌파/NNG",3181
2102,블루레이/NNP 영화/NNG (/SS 공포/NNG +/SW 액션/NNG )/SS,580
2103,블루레이/NNP 영화/NNG (/SS 공포/NNG +/SW 액션/NNG )/SS,359
2104,알라딘/NNP 용포디/NNP 에서/JKB 3/SN 회/NNB 차/NNG 하/XSV 였/EP 어요/EC :/SP )/SS,615
2105,일본/NNP 에/JKB 도/JX 용아맥/NNG 전쟁/NNG 이/JKS 있/VV 네요/EF ./SF,4291
2106,10/SN 월/NNB 국내/NNG 영화/NNG 라인업/NNG 예정/NNG 및/MAG 예상/NNG (/SS 내용/NNG 추가/NNG )/SS,3322
2107,[/SS 28/SN 주/NNB 후/NNG ]/SS 티켓/NNG 수령/NNG 하/VV 였/EP 습니다/EC ^/SW ^/SW,246
2108,[/SS 엔/NNG 드/NNP 게임/NNG ]/SS 재/XPN 개봉/NNG 하/VV 면/EC 또/MAG 보/VV 시/EP ㄹ/ETM 것/NNB 이/VCP ㄴ가요/EF ??/SF,3591
2109,스크린/NNG x/SL 자리/NNG 좀/MAG 보/VV 아/EC 주/VX 시/EP 어요/EC,846
2110,CGV/SL 아티스트/NNG 등급/NNG 에/JKB 대하/VV 여/EC 궁금/XR 하/XSA ㄴ/ETM 점/NNG 이/JKS 있/VV 어요/EC,1356
2111,알/VV 는/ETM 형/NNG 님/XSN 께/JKB 나누/VV ㅁ/ETN 받/VV 았/EP 습니다/EC,656
2112,스파/NNG 이더/NNP 맨/MM 3/SN 회/NNB 차/NNB 후기/NNG ~/SO,459
2113,영화/NNG '/SS 조/NNP '/SS 스페셜/NNG 포스터/NNG &/SW amp/SL ;/SP 뱃지/NNG 실물/NNG 샷/NNG !/SF,1221
2114,[/SS 알라딘/NNP ]/SS 뒤늦/VA 게/EC 보/VV 았/EP 는데/EC 너무/MAG 재미있/VA 네요/EF !/SF !/SF !/SF,418
2115,요즘/NNG 보/VV ㄹ/ETM 영화/NNG 가/JKS 없/VA 어서/EC .../SE,1046
2116,알라딘/NNP 2/SN d/SL 로/JKB 보/VV 아도/EC 괜찮/VA 을까요/EF ?/SF ?/SF,935
2117,알라딘/NNP 의/JKG 흥행/NNG 이유/NNG,6229
2118,(/SS 스/NNG 포/NNP )/SS 스파이/NNG 더/NNP 맨/NNG ../SE ㅎ/NNG ㅎ/NNG,1060
2119,[/SS 아이/NNG 를/JKO 위하/VV ㄴ/ETM 나라/NNG 는/JX 있/VV 다/EC ]/SS 보/VV 시/EP ㄴ/ETM 분/NNB 있/VV 나요/EF ?/SF,579
2120,[/SS 28/SN 일/NNB 후/NNG ]/SS 포토티켓/NNG 용/XSN 이미지/NNG,1470
2121,스파이더맨/NNG 포티/NNG 사진/NNG 좀/MAG 부탁/NNG 드리/VV ㅂ니다/EC,684
2122,다음/NNG 시사회/NNG 예고/NNG .../SE,4572
2123,용산/NNP 첫/MM 예매/NNG 질문/NNG,455
2124,지금/NNG 까지/JX 모으/VV ㄴ/ETM 뱃지/NNG 입/VV 니다/EC,1114
2125,여러분/NP 이/JKS 보/VV 시/EP 었/EP 던/ETM 역대/NNG 최고/NNG 관크/NNG 는/JX 무엇/NP 이/VCP ㄴ가요/EF ?/SF,1959
2126,엔드게임/NNG 보/VV 고/EC 나오/VV 았/EP 습니다/EF ./SF,920
2127,익무/NNG 토/NNP 크/NNG 도착/NNG 하/XSV 였/EP 습니다/EF !/SE !/SF !/SF,1098
2128,압구정/NNP CGV/SL 에/NNP 스파이더/NNG 맨/MM 새롭/VA ㄴ/ETM 전단지/NNG 있/VV 어요/EF ./SF,1663
2129,저/NP 도/JX 넷플릭스/NNP 이/NNG 용/NNP 권/XSN 도착/NNG 하/XSV 였/EP 어요/EF ./SF,577
2130,진짜/NNG CGV/SL 하/VV 여도/EC 하/VV 여도/EC 너무/MAG 하/XSA 네요/EC,6348
2131,7/SN 월/NNB 12/SN 일/NNB 박스오피스/NNG //SP 예매/NNG 율/XSN,4268
2132,스파이더/NNG 맨/MM N/SL 차/NNG 이벤트/NNG 질문/NNG 이/VCP 요/EF !/SF,872
2133,이/MM 포토티켓/NNG 기억/NNG 나/VV 시/EP 는/ETM 분/NNG !/SF ?/SF !/SF ?/SF,1097
2134,[/SS 날씨/NNG 의/JKG 아이/NNG ]/SS 일본/NNP 영화관/NNG 판매/NNG 굿즈/NNG 모음/NNG ./SP jpg/SL,1882
2135,코믹콘/NNG 2019/SN 오픈/NNG 되/VV 었/EP 네요/EC,928
2136,20/SN 대/NNB 남자/NNG 들/XSN 이/JKS 좋아하/VV 였/EP 던/ETM 한국/NNP 영화/NNG .../SE,3320
2137,용산/NNP cgv/SL 15/SN 관/NNB 질문/NNG 드리/VV ㅂ니다/EF ./SF,1118
2138,익무/NNG 28/SN 일/NNB 후/NNG 후기/NNG,646
2139,[/SS 조/NNG ]/SS 보/VV 고/EC 아티스트/NNG 뱃지/NNG 받/VV 았/EP 습니다/EF !/SF,826
2140,[/SS 데드/NNP 돈/NNG 다/NNP 이/NNG ]/SS 짧/VA 은/ETM 후기/NNG,720
2141,중국/NNP 최초/NNG 의/JKG IMAX/SL 애니메이션/NNG ./SP jpg/SL,3680
2142,28/SN 일/NNB 후/NNG (/SS 스/NNG 포/NNP 유/NNG )/SS,642
2143,스파이더맨/NNG 아맥/XR 포스터/NNG 다른/MM 버전/NNG 없/VA 나요/EF ?/SF,574
2144,7/SN 월/NNB 11/SN 일/NNB 박스오피스/NNG //SP 예매/NNG 율/XSN,3558
2145,블라인드/NNG 시사/NNG 잘/MAG 보/VV 았/EP 습니다/EC -/SS 우/MAG 아/XR 하/XSA ㄴ/ETM 님/NNG 나누/VV ㅁ/ETN,621
2146,우/MAG 아/XR 하/XSA ㄴ/ETM 님/XSN 나누/VV ㅁ/ETN 으로/JKB 블라인드/NNG 시사회/NNG 보/VV 고/EC 오/VV 았/EP 어요/EC :/SP )/SS,539
2147,‘/SS 조/NNG ’/SS 보고/NNG 았/EP 어요/EC,775
2148,내일/NNG 정말/MAG 크/VA ㄴ/ETM 고민/NNG 이/JKS 있/VV 습니다/EF ./SF,664
2149,앞/NNG 으로/JKB 스크린/NNG x/SL 상영/NNG 영화/NNG 뭐/NP 있/VV 을까요/EF ?/SF ?/SF,928
2150,알라딘/NNP 이/MM 포스터/NNG 포토티켓/NNG 용/XSN 으로/JKB 만들/VV 어/EC 주/VX 시/EP ㄹ/ETM 분/NNB ㅜㅜ/MAG,1174
2151,용포디/NNP 는/JX 16/SN 일/NNB 까지/JX 알라딘/NNP 이/JKS 더/MAG 많이/MAG 걸리/VV 네요/EF .../SE !/SF !/SF,741
2152,현재/MAG 넷플릭스/NNP 영화/NNG 베스트/NNG 25/SN (/SS 해외/NNG 기준/NNG )/SS,1473
2153,스파이더맨/NNG 포토티켓/NNG 이미지/NNG (/SS 스/NNG 포/NNP 유/NNG )/SS,1771
2154,용산/NNP 스파이더맨/NNG 포스터/NNG 아직/MAG 있/VV 네요/EC,1080
2155,개인/NNG 적/XSN 으로/JKB 속편/NNG 기다리/VV 고/EC 있/VX 는/ETM 영화/NNG ./SF,742
2156,[/SS 조/NNG ]/SS 영화/NNG 너무/MAG 좋/VA 네요/EC ㅠ/SWK ㅠ/SH,1181
2157,제/NP 가/JKS 엄청/MAG 기대/NNG 하/XSV 고/EC 있/VX 는/ETM 한국/NNP 영화/NNG,1860
2158,기생충/NNG 상영/NNG 관/NNP 근황/NNG,2522
2159,올해/NNG 는/JX 용아맥/NNG 기획전/NNG 이/JKS 없/VA 는/ETM 것/NNB 이/VCP ㄴ가요/EF .../SE,665
2160,오늘/NNG 첫/MM 번/NNB 째/XSN 영화/NNG,460
2161,7/SN 월/NNB 10/SN 일/NNB 박스오피스/NNG //SP 예매/NNG 율/XSN,4496
2162,정말/MAG 힘들/VA ㄹ/ETM 것/NNB 같/VA 은/ETM 연속/NNG 상영회/NNG .../SE,1711
2163,요즘/NNG 보/VV ㄹ/ETM 만/NNB 하/XSA ㄴ/ETM 영화/NNG 가/JKS 너무/MAG 없/VA 다고/EC 느끼/VV 어/EC 지/VX 네요/EC,1280
2164,[/SS BIFAN/SL ]/SS 20/SN 편/NNB 의/JKG 영화/NNG 들/XSN 포토티켓/NNG 만들/VV 었/EP 어요/EC,2042
2165,메박/NNG 오리지널/NNG 티켓/NNG 질문/NNG 이/VCP 요/EF !/SF !/SF,1041
2166,용아맥/NNG 으로/JKB 스파이더/NNG 맨/MM 관람/NNG 하/XSA 시/EP ㄴ/ETM 분/NNG 들/XSN 께/JKB 질문/NNG 드리/VV ㅂ니다/EF !/SF (/SS 스포/NNG ?/SF )/SS,1901
2167,메박/NNG 스파이더/NNG 맨/MM 오리지널/NNG 티켓/NNG 질문/NNG 이/VCP ㅂ니다/EF ../SE,755
2168,./SF,800
2169,다음/NNG 시사회/NNG 예고/NNG .../SE,5823
2170,영화/NNG 예매/NNG 취소/NNG 관련/NNG 질문/NNG 이/VCP ㅂ니다/EF !/SF,477
2171,스파이더맨/NNG 포토티켓/NNG 만들/VV 어/EC 보/VX 았/EP 는데/EC 괜찮/VA 나요/EF ?/SF,1330
2172,용산/NNP 스파이더맨/NNG 아이맥스/NNG 포스터/NNG,968
2173,스파이더맨/NNG 아맥/XR 2/SN D/SL 로/JKB 3/SN 회/NNB 차/NNB 하/VV 였/EP 어요/EC (/SS 스/NNP 포/NNG x/SL )/SS,586
2174,용아맥/NNG 스파이더맨/NNG 포스터/NNG 아직/MAG 도/JX 남/VV 아/EC 있/VX 네요/EF !/SF,941
2175,오늘/NNG 마지막/NNG 영화/NNG,434
2176,시사회/NNG 에서/JKB 팝콘/NNG 먹/VV 으면/EC 안/MAG 되/XSV ㄹ까요/EF ?/SF,1460
2177,내일/NNG 시사회/NNG 어디/NP 가/VV 이/VCP 시/EP 어요/EF ?/SF,921
2178,오늘/NNG 두/MM 번/NNB 째/XSN 영화/NNG,317
2179,무섭/VA ㄴ/ETM 세상/NNG 이/VCP 네/EF 요/EC (/SS feat/SL ./SP 시사회/NNG )/SS,8469
2180,해외/NNG 팬/NNG 이/JKS 제작/NNG 하/XSV ㄴ/ETM '/SS 조커/NNG '/SS 스틸북/NNG 실물/NNG 샷/NNG 들/XSN,2632
2181,메가박스/NNG 정보/NNG 수정/NNG 을/JKO 못/MAG 하/XSV 고/EC 있/VX 네요/EF ../SE,661
2182,여의도/NNP 4/SN dx/SL 자리/NNG 추천/NNG 부탁/NNG 드리/VV 어요/EC,637
2183,롯데/NNP 에서/JKB 배급/NNG 하/XSA ㄴ/ETM 영화/NNG 는/JX 롯시/NNP 에서/JKB 만/JX 하/VV 여/EC 주/VX 나요/EF ?/SF,872
2184,4/SN DX/SL 효과/NNG 좋/VA 은/ETM ?/SF 자리/NNG 질문/NNG 이/VCP 요/EF !/SF +/SW ./SF +/SW,1345
2185,스파이더맨/NNG 보/NNG 고/EC 포스터/NNG 받/VV 았/EP 습니다/EF !/SF !/SF ㅎㅎ/NNG,1093
2186,스파/NNG 이더/NNP 맨/NNG 4/SN dx/SL 최고/NNG 네/XSN 요/JX ㅋㅋ/IC ㅋ/NNG,1698
2187,[/SS 라이언/NNP 킹/NNG ]/SS 실사/NNG vs/SL 애니/NNG 장면/NNG 별/XSN 비교/NNG 영상/NNG,4165
2188,용아맥/NNG 포스터/NNG 수령/NNG 가능/NNG 하/XSA ㄴ가/EC 보/VX 아요/EC ㅠ/SWK ㅠ/MAG,1045
2189,어제/NNG 스파이더/NNG 맨/MM 4/SN DX/SL 보/NNG 기/ETN ㄹ/JKO 참/MAG 잘/MAG 하/XSV 였/EP 네요/EF ./SF ./SE,584
2190,스파이더맨/NNG 용아맥/NNG 성공/NNG 하/XSV 였/EP 어요/EC,958
2191,늦/VA 었/EP 지만/EC 용산/NNP 에/JKB 스파이더맨/NNG 보/VV 러/EC 오/VV 았/EP 어요/EC ㅠ/SWK ㅠ/MAG,617
2192,정말/MAG 용아맥/NNG 보/VV 기/ETN 힘들/VA 네요/EF ..../SE,820
2193,디즈니/NNP 애니메이션/NNG 특별전/NNG 다녀오/VV 았/EP 어요/EC :/SP )/SS,1037
2194,CGV/SL 포토티켓/NNG 질문/NNG,573
2195,'/SS 21/SN 세기/NNG 소녀/NNG '/SS 초간단/NNG 리뷰/NNG,593
